y	x	key	showSelected1	group
48.81457	2.40462	1	2009-04-11:15:51:05	3
48.81457	2.40223	1	2009-04-11:15:51:05	3
48.8146	2.39977	1	2009-04-11:15:51:05	3
48.81456	2.39738	1	2009-04-11:15:51:05	3
48.81464	2.39498	1	2009-04-11:15:51:05	3
48.81467	2.3927	1	2009-04-11:15:51:05	3
48.81472	2.39054	1	2009-04-11:15:51:05	3
48.81358	2.3889	1	2009-04-11:15:51:05	3
48.81264	2.38699	1	2009-04-11:15:51:05	3
48.81171	2.38513	1	2009-04-11:15:51:05	3
48.81136	2.38299	1	2009-04-11:15:51:05	3
48.81238	2.38138	1	2009-04-11:15:51:05	3
48.81373	2.37989	1	2009-04-11:15:51:05	3
48.81497	2.37827	1	2009-04-11:15:51:05	3
48.81628	2.37689	1	2009-04-11:15:51:05	3
48.81762	2.37564	1	2009-04-11:15:51:05	3
48.81872	2.3739	1	2009-04-11:15:51:05	3
48.81996	2.37247	1	2009-04-11:15:51:05	3
48.82094	2.37061	1	2009-04-11:15:51:05	3
48.82136	2.3685	1	2009-04-11:15:51:05	3
48.82062	2.36639	1	2009-04-11:15:51:05	3
48.81999	2.36415	1	2009-04-11:15:51:05	3
48.81915	2.36216	1	2009-04-11:15:51:05	3
48.81874	2.35991	1	2009-04-11:15:51:05	3
48.81899	2.35766	1	2009-04-11:15:51:05	3
48.82026	2.35635	1	2009-04-11:15:51:05	3
48.82105	2.35438	1	2009-04-11:15:51:05	3
48.82107	2.35202	1	2009-04-11:15:51:05	3
48.82067	2.34968	1	2009-04-11:15:51:05	3
48.81986	2.34746	1	2009-04-11:15:51:05	3
48.81936	2.34515	1	2009-04-11:15:51:05	3
48.81975	2.34287	1	2009-04-11:15:51:05	3
48.81975	2.34065	1	2009-04-11:15:51:05	3
48.81987	2.34047	1	2009-04-11:15:51:05	3
48.8199	2.34041	1	2009-04-11:15:51:05	3
48.81993	2.34037	1	2009-04-11:15:51:05	3
48.81998	2.34032	1	2009-04-11:15:51:05	3
48.82001	2.34028	1	2009-04-11:15:51:05	3
48.82003	2.34025	1	2009-04-11:15:51:05	3
48.82006	2.34022	1	2009-04-11:15:51:05	3
48.82008	2.34018	1	2009-04-11:15:51:05	3
48.82009	2.34015	1	2009-04-11:15:51:05	3
48.82012	2.34013	1	2009-04-11:15:51:05	3
48.82016	2.34011	1	2009-04-11:15:51:05	3
48.82016	2.34009	1	2009-04-11:15:51:05	3
48.82019	2.34007	1	2009-04-11:15:51:05	3
48.82023	2.34005	1	2009-04-11:15:51:05	3
48.82024	2.34003	1	2009-04-11:15:51:05	3
48.82026	2.34003	1	2009-04-11:15:51:05	3
48.82029	2.34	1	2009-04-11:15:51:05	3
48.82031	2.33999	1	2009-04-11:15:51:05	3
48.82034	2.33998	1	2009-04-11:15:51:05	3
48.82036	2.33997	1	2009-04-11:15:51:05	3
48.82037	2.33993	1	2009-04-11:15:51:05	3
48.82038	2.33995	1	2009-04-11:15:51:05	3
48.82073	2.33981	1	2009-04-11:15:51:05	3
48.85656	2.35749	1	2009-04-13:11:59:58	4
48.85625	2.35819	1	2009-04-13:11:59:58	4
48.85612	2.3588	1	2009-04-13:11:59:58	4
48.85594	2.35942	1	2009-04-13:11:59:58	4
48.85587	2.36003	1	2009-04-13:11:59:58	4
48.85541	2.36008	1	2009-04-13:11:59:58	4
48.8554	2.3598	1	2009-04-13:11:59:58	4
48.85543	2.36052	1	2009-04-13:11:59:58	4
48.85532	2.36119	1	2009-04-13:11:59:58	4
48.85517	2.36182	1	2009-04-13:11:59:58	4
48.85488	2.36245	1	2009-04-13:11:59:58	4
48.85467	2.36304	1	2009-04-13:11:59:58	4
48.8545	2.36369	1	2009-04-13:11:59:58	4
48.85426	2.36426	1	2009-04-13:11:59:58	4
48.85412	2.36462	1	2009-04-13:11:59:58	4
48.85419	2.36485	1	2009-04-13:11:59:58	4
48.85456	2.36498	1	2009-04-13:11:59:58	4
48.8551	2.36523	1	2009-04-13:11:59:58	4
48.85535	2.36538	1	2009-04-13:11:59:58	4
48.85548	2.36537	1	2009-04-13:11:59:58	4
48.85575	2.36561	1	2009-04-13:11:59:58	4
48.85615	2.36586	1	2009-04-13:11:59:58	4
48.85606	2.36654	1	2009-04-13:11:59:58	4
48.85603	2.36729	1	2009-04-13:11:59:58	4
48.85593	2.36795	1	2009-04-13:11:59:58	4
48.85581	2.36855	1	2009-04-13:11:59:58	4
48.85569	2.3686	1	2009-04-13:11:59:58	4
48.85576	2.36856	1	2009-04-13:11:59:58	4
48.85619	2.36829	1	2009-04-13:11:59:58	4
48.85665	2.3681	1	2009-04-13:11:59:58	4
48.85705	2.36818	1	2009-04-13:11:59:58	4
48.8575	2.36815	1	2009-04-13:11:59:58	4
48.85796	2.36801	1	2009-04-13:11:59:58	4
48.85847	2.36785	1	2009-04-13:11:59:58	4
48.85891	2.36763	1	2009-04-13:11:59:58	4
48.85924	2.36734	1	2009-04-13:11:59:58	4
48.8597	2.36726	1	2009-04-13:11:59:58	4
48.86018	2.36721	1	2009-04-13:11:59:58	4
48.86026	2.3673	1	2009-04-13:11:59:58	4
48.86012	2.36761	1	2009-04-13:11:59:58	4
48.86025	2.36772	1	2009-04-13:11:59:58	4
48.86039	2.36722	1	2009-04-13:11:59:58	4
48.86083	2.36701	1	2009-04-13:11:59:58	4
48.86128	2.36684	1	2009-04-13:11:59:58	4
48.86174	2.36672	1	2009-04-13:11:59:58	4
48.86219	2.36656	1	2009-04-13:11:59:58	4
48.86253	2.367	1	2009-04-13:11:59:58	4
48.86271	2.36758	1	2009-04-13:11:59:58	4
48.86304	2.36837	1	2009-04-13:11:59:58	4
48.86329	2.36897	1	2009-04-13:11:59:58	4
48.86353	2.36959	1	2009-04-13:11:59:58	4
48.86379	2.37012	1	2009-04-13:11:59:58	4
48.86401	2.37073	1	2009-04-13:11:59:58	4
48.8644	2.37089	1	2009-04-13:11:59:58	4
48.86485	2.37061	1	2009-04-13:11:59:58	4
48.86528	2.37019	1	2009-04-13:11:59:58	4
48.86571	2.36989	1	2009-04-13:11:59:58	4
48.86612	2.36952	1	2009-04-13:11:59:58	4
48.8666	2.36918	1	2009-04-13:11:59:58	4
48.86705	2.36882	1	2009-04-13:11:59:58	4
48.86742	2.36853	1	2009-04-13:11:59:58	4
48.86786	2.36825	1	2009-04-13:11:59:58	4
48.86831	2.36801	1	2009-04-13:11:59:58	4
48.86872	2.36765	1	2009-04-13:11:59:58	4
48.86895	2.36753	1	2009-04-13:11:59:58	4
48.86917	2.3674	1	2009-04-13:11:59:58	4
48.86936	2.36724	1	2009-04-13:11:59:58	4
48.86974	2.36696	1	2009-04-13:11:59:58	4
48.87009	2.36658	1	2009-04-13:11:59:58	4
48.87049	2.36628	1	2009-04-13:11:59:58	4
48.8709	2.36597	1	2009-04-13:11:59:58	4
48.87129	2.36558	1	2009-04-13:11:59:58	4
48.87168	2.36533	1	2009-04-13:11:59:58	4
48.87202	2.36503	1	2009-04-13:11:59:58	4
48.87241	2.36475	1	2009-04-13:11:59:58	4
48.87281	2.36444	1	2009-04-13:11:59:58	4
48.87321	2.36411	1	2009-04-13:11:59:58	4
48.87357	2.36378	1	2009-04-13:11:59:58	4
48.87394	2.36356	1	2009-04-13:11:59:58	4
48.8743	2.36328	1	2009-04-13:11:59:58	4
48.87475	2.36345	1	2009-04-13:11:59:58	4
48.87509	2.3639	1	2009-04-13:11:59:58	4
48.87548	2.36422	1	2009-04-13:11:59:58	4
48.87591	2.36445	1	2009-04-13:11:59:58	4
48.87628	2.3647	1	2009-04-13:11:59:58	4
48.87667	2.36501	1	2009-04-13:11:59:58	4
48.87704	2.36535	1	2009-04-13:11:59:58	4
48.87741	2.36569	1	2009-04-13:11:59:58	4
48.87774	2.36611	1	2009-04-13:11:59:58	4
48.87811	2.36645	1	2009-04-13:11:59:58	4
48.8785	2.36672	1	2009-04-13:11:59:58	4
48.87893	2.36697	1	2009-04-13:11:59:58	4
48.87927	2.36733	1	2009-04-13:11:59:58	4
48.87948	2.36795	1	2009-04-13:11:59:58	4
48.87986	2.36807	1	2009-04-13:11:59:58	4
48.8802	2.36848	1	2009-04-13:11:59:58	4
48.88058	2.36863	1	2009-04-13:11:59:58	4
48.88096	2.36896	1	2009-04-13:11:59:58	4
48.8813	2.36943	1	2009-04-13:11:59:58	4
48.88144	2.36996	1	2009-04-13:11:59:58	4
48.88185	2.37007	1	2009-04-13:11:59:58	4
48.8822	2.37046	1	2009-04-13:11:59:58	4
48.88241	2.37041	1	2009-04-13:11:59:58	4
48.88221	2.37071	1	2009-04-13:11:59:58	4
48.8822	2.37133	1	2009-04-13:11:59:58	4
48.88191	2.37182	1	2009-04-13:11:59:58	4
48.88177	2.37234	1	2009-04-13:11:59:58	4
48.88164	2.37295	1	2009-04-13:11:59:58	4
48.88132	2.37323	1	2009-04-13:11:59:58	4
48.88146	2.37278	1	2009-04-13:11:59:58	4
48.88162	2.37222	1	2009-04-13:11:59:58	4
48.8819	2.37158	1	2009-04-13:11:59:58	4
48.88214	2.37105	1	2009-04-13:11:59:58	4
48.88237	2.37054	1	2009-04-13:11:59:58	4
48.88239	2.37	1	2009-04-13:11:59:58	4
48.88233	2.36933	1	2009-04-13:11:59:58	4
48.88202	2.3689	1	2009-04-13:11:59:58	4
48.88167	2.36858	1	2009-04-13:11:59:58	4
48.88129	2.36825	1	2009-04-13:11:59:58	4
48.88092	2.36781	1	2009-04-13:11:59:58	4
48.88049	2.36759	1	2009-04-13:11:59:58	4
48.88009	2.36722	1	2009-04-13:11:59:58	4
48.87979	2.36762	1	2009-04-13:11:59:58	4
48.88	2.36808	1	2009-04-13:11:59:58	4
48.88038	2.36836	1	2009-04-13:11:59:58	4
48.8804	2.36829	1	2009-04-13:11:59:58	4
48.88011	2.36803	1	2009-04-13:11:59:58	4
48.8798	2.36763	1	2009-04-13:11:59:58	4
48.87948	2.36736	1	2009-04-13:11:59:58	4
48.87907	2.36711	1	2009-04-13:11:59:58	4
48.87875	2.36675	1	2009-04-13:11:59:58	4
48.87834	2.36659	1	2009-04-13:11:59:58	4
48.87792	2.36632	1	2009-04-13:11:59:58	4
48.8775	2.36594	1	2009-04-13:11:59:58	4
48.87712	2.36552	1	2009-04-13:11:59:58	4
48.87668	2.3652	1	2009-04-13:11:59:58	4
48.8763	2.36486	1	2009-04-13:11:59:58	4
48.87595	2.36449	1	2009-04-13:11:59:58	4
48.87554	2.3642	1	2009-04-13:11:59:58	4
48.87521	2.36377	1	2009-04-13:11:59:58	4
48.87491	2.36335	1	2009-04-13:11:59:58	4
48.87448	2.3633	1	2009-04-13:11:59:58	4
48.87407	2.36334	1	2009-04-13:11:59:58	4
48.87388	2.36311	1	2009-04-13:11:59:58	4
48.8742	2.36288	1	2009-04-13:11:59:58	4
48.87449	2.36283	1	2009-04-13:11:59:58	4
48.8745	2.36281	1	2009-04-13:11:59:58	4
48.8745	2.36279	1	2009-04-13:11:59:58	4
48.87451	2.36277	1	2009-04-13:11:59:58	4
48.87453	2.36275	1	2009-04-13:11:59:58	4
48.87456	2.36275	1	2009-04-13:11:59:58	4
48.87458	2.36273	1	2009-04-13:11:59:58	4
48.8746	2.36271	1	2009-04-13:11:59:58	4
48.87462	2.3627	1	2009-04-13:11:59:58	4
48.87464	2.36269	1	2009-04-13:11:59:58	4
48.87466	2.36268	1	2009-04-13:11:59:58	4
48.87469	2.36267	1	2009-04-13:11:59:58	4
48.87471	2.36266	1	2009-04-13:11:59:58	4
48.87473	2.36265	1	2009-04-13:11:59:58	4
48.87475	2.36265	1	2009-04-13:11:59:58	4
48.87477	2.36264	1	2009-04-13:11:59:58	4
48.87479	2.36263	1	2009-04-13:11:59:58	4
48.87481	2.36263	1	2009-04-13:11:59:58	4
48.87483	2.36262	1	2009-04-13:11:59:58	4
48.87485	2.36261	1	2009-04-13:11:59:58	4
48.87487	2.36261	1	2009-04-13:11:59:58	4
48.87487	2.36259	1	2009-04-13:11:59:58	4
48.87485	2.36255	1	2009-04-13:11:59:58	4
48.84662	2.3549	1	2009-04-13:16:39:34	5
48.8462	2.35512	1	2009-04-13:16:39:34	5
48.84595	2.35517	1	2009-04-13:16:39:34	5
48.84574	2.35501	1	2009-04-13:16:39:34	5
48.84551	2.35497	1	2009-04-13:16:39:34	5
48.84527	2.35489	1	2009-04-13:16:39:34	5
48.84507	2.35477	1	2009-04-13:16:39:34	5
48.84487	2.35475	1	2009-04-13:16:39:34	5
48.84464	2.35476	1	2009-04-13:16:39:34	5
48.84443	2.35481	1	2009-04-13:16:39:34	5
48.84421	2.35486	1	2009-04-13:16:39:34	5
48.84403	2.35495	1	2009-04-13:16:39:34	5
48.84389	2.35478	1	2009-04-13:16:39:34	5
48.84385	2.35448	1	2009-04-13:16:39:34	5
48.84375	2.35409	1	2009-04-13:16:39:34	5
48.84383	2.35367	1	2009-04-13:16:39:34	5
48.84389	2.3533	1	2009-04-13:16:39:34	5
48.84386	2.35294	1	2009-04-13:16:39:34	5
48.84401	2.35265	1	2009-04-13:16:39:34	5
48.84415	2.35238	1	2009-04-13:16:39:34	5
48.84398	2.35222	1	2009-04-13:16:39:34	5
48.84367	2.35218	1	2009-04-13:16:39:34	5
48.84335	2.35219	1	2009-04-13:16:39:34	5
48.84311	2.35213	1	2009-04-13:16:39:34	5
48.84287	2.35207	1	2009-04-13:16:39:34	5
48.8426	2.35201	1	2009-04-13:16:39:34	5
48.84235	2.35198	1	2009-04-13:16:39:34	5
48.8421	2.35195	1	2009-04-13:16:39:34	5
48.84187	2.35198	1	2009-04-13:16:39:34	5
48.84166	2.35206	1	2009-04-13:16:39:34	5
48.84143	2.352	1	2009-04-13:16:39:34	5
48.84119	2.35197	1	2009-04-13:16:39:34	5
48.84093	2.35196	1	2009-04-13:16:39:34	5
48.84071	2.3518	1	2009-04-13:16:39:34	5
48.84056	2.3516	1	2009-04-13:16:39:34	5
48.84028	2.35154	1	2009-04-13:16:39:34	5
48.83994	2.3514	1	2009-04-13:16:39:34	5
48.83968	2.35122	1	2009-04-13:16:39:34	5
48.83936	2.35111	1	2009-04-13:16:39:34	5
48.83908	2.35101	1	2009-04-13:16:39:34	5
48.83883	2.35086	1	2009-04-13:16:39:34	5
48.83864	2.35081	1	2009-04-13:16:39:34	5
48.83844	2.35086	1	2009-04-13:16:39:34	5
48.83827	2.35096	1	2009-04-13:16:39:34	5
48.83806	2.35113	1	2009-04-13:16:39:34	5
48.83782	2.35129	1	2009-04-13:16:39:34	5
48.83756	2.35143	1	2009-04-13:16:39:34	5
48.8373	2.35162	1	2009-04-13:16:39:34	5
48.8371	2.35178	1	2009-04-13:16:39:34	5
48.83688	2.35186	1	2009-04-13:16:39:34	5
48.83668	2.35197	1	2009-04-13:16:39:34	5
48.83645	2.35212	1	2009-04-13:16:39:34	5
48.83623	2.35227	1	2009-04-13:16:39:34	5
48.83602	2.3524	1	2009-04-13:16:39:34	5
48.83581	2.35252	1	2009-04-13:16:39:34	5
48.83557	2.35265	1	2009-04-13:16:39:34	5
48.83537	2.35281	1	2009-04-13:16:39:34	5
48.83518	2.35294	1	2009-04-13:16:39:34	5
48.83505	2.35313	1	2009-04-13:16:39:34	5
48.83483	2.35328	1	2009-04-13:16:39:34	5
48.8346	2.35345	1	2009-04-13:16:39:34	5
48.83438	2.3535	1	2009-04-13:16:39:34	5
48.83419	2.35369	1	2009-04-13:16:39:34	5
48.83396	2.35386	1	2009-04-13:16:39:34	5
48.83375	2.35397	1	2009-04-13:16:39:34	5
48.83356	2.35415	1	2009-04-13:16:39:34	5
48.83335	2.35432	1	2009-04-13:16:39:34	5
48.83315	2.35452	1	2009-04-13:16:39:34	5
48.83293	2.3547	1	2009-04-13:16:39:34	5
48.83271	2.35477	1	2009-04-13:16:39:34	5
48.83255	2.35501	1	2009-04-13:16:39:34	5
48.83233	2.35523	1	2009-04-13:16:39:34	5
48.83211	2.35531	1	2009-04-13:16:39:34	5
48.83186	2.35532	1	2009-04-13:16:39:34	5
48.83166	2.35512	1	2009-04-13:16:39:34	5
48.83143	2.35497	1	2009-04-13:16:39:34	5
48.83123	2.35477	1	2009-04-13:16:39:34	5
48.83109	2.35448	1	2009-04-13:16:39:34	5
48.83098	2.35418	1	2009-04-13:16:39:34	5
48.83086	2.35388	1	2009-04-13:16:39:34	5
48.83082	2.35349	1	2009-04-13:16:39:34	5
48.83073	2.35313	1	2009-04-13:16:39:34	5
48.83058	2.35288	1	2009-04-13:16:39:34	5
48.83036	2.35279	1	2009-04-13:16:39:34	5
48.83017	2.35289	1	2009-04-13:16:39:34	5
48.82995	2.35285	1	2009-04-13:16:39:34	5
48.82966	2.35283	1	2009-04-13:16:39:34	5
48.82942	2.35285	1	2009-04-13:16:39:34	5
48.82918	2.35286	1	2009-04-13:16:39:34	5
48.82898	2.35279	1	2009-04-13:16:39:34	5
48.82877	2.3528	1	2009-04-13:16:39:34	5
48.82854	2.35288	1	2009-04-13:16:39:34	5
48.82836	2.35306	1	2009-04-13:16:39:34	5
48.82818	2.35287	1	2009-04-13:16:39:34	5
48.82797	2.35275	1	2009-04-13:16:39:34	5
48.82778	2.35253	1	2009-04-13:16:39:34	5
48.82759	2.35241	1	2009-04-13:16:39:34	5
48.8274	2.35223	1	2009-04-13:16:39:34	5
48.82715	2.35198	1	2009-04-13:16:39:34	5
48.82693	2.35167	1	2009-04-13:16:39:34	5
48.82662	2.35099	1	2009-04-13:16:39:34	5
48.8264	2.35081	1	2009-04-13:16:39:34	5
48.82619	2.35068	1	2009-04-13:16:39:34	5
48.82596	2.35063	1	2009-04-13:16:39:34	5
48.82583	2.35035	1	2009-04-13:16:39:34	5
48.82563	2.35011	1	2009-04-13:16:39:34	5
48.8254	2.34967	1	2009-04-13:16:39:34	5
48.82521	2.34966	1	2009-04-13:16:39:34	5
48.82494	2.34967	1	2009-04-13:16:39:34	5
48.8248	2.34942	1	2009-04-13:16:39:34	5
48.82466	2.34911	1	2009-04-13:16:39:34	5
48.82431	2.34881	1	2009-04-13:16:39:34	5
48.82416	2.34863	1	2009-04-13:16:39:34	5
48.82403	2.34832	1	2009-04-13:16:39:34	5
48.82384	2.34811	1	2009-04-13:16:39:34	5
48.82352	2.34797	1	2009-04-13:16:39:34	5
48.82333	2.34784	1	2009-04-13:16:39:34	5
48.82315	2.34771	1	2009-04-13:16:39:34	5
48.82291	2.34751	1	2009-04-13:16:39:34	5
48.82273	2.34739	1	2009-04-13:16:39:34	5
48.82257	2.34713	1	2009-04-13:16:39:34	5
48.8225	2.34681	1	2009-04-13:16:39:34	5
48.82233	2.34658	1	2009-04-13:16:39:34	5
48.82206	2.34645	1	2009-04-13:16:39:34	5
48.82194	2.34616	1	2009-04-13:16:39:34	5
48.8219	2.34587	1	2009-04-13:16:39:34	5
48.82186	2.34555	1	2009-04-13:16:39:34	5
48.82182	2.34542	1	2009-04-13:16:39:34	5
48.82176	2.3453	1	2009-04-13:16:39:34	5
48.82166	2.34527	1	2009-04-13:16:39:34	5
48.82156	2.34521	1	2009-04-13:16:39:34	5
48.82153	2.34505	1	2009-04-13:16:39:34	5
48.82136	2.3448	1	2009-04-13:16:39:34	5
48.82138	2.34455	1	2009-04-13:16:39:34	5
48.82138	2.34427	1	2009-04-13:16:39:34	5
48.82131	2.34387	1	2009-04-13:16:39:34	5
48.82131	2.3436	1	2009-04-13:16:39:34	5
48.82118	2.34337	1	2009-04-13:16:39:34	5
48.8211	2.34316	1	2009-04-13:16:39:34	5
48.82098	2.3429	1	2009-04-13:16:39:34	5
48.82078	2.3429	1	2009-04-13:16:39:34	5
48.82066	2.3428	1	2009-04-13:16:39:34	5
48.82042	2.3428	1	2009-04-13:16:39:34	5
48.8202	2.34283	1	2009-04-13:16:39:34	5
48.82	2.34279	1	2009-04-13:16:39:34	5
48.81979	2.34286	1	2009-04-13:16:39:34	5
48.81971	2.34259	1	2009-04-13:16:39:34	5
48.81975	2.34228	1	2009-04-13:16:39:34	5
48.81981	2.34196	1	2009-04-13:16:39:34	5
48.81994	2.3417	1	2009-04-13:16:39:34	5
48.81978	2.34146	1	2009-04-13:16:39:34	5
48.81976	2.34113	1	2009-04-13:16:39:34	5
48.81984	2.34083	1	2009-04-13:16:39:34	5
48.81981	2.3405	1	2009-04-13:16:39:34	5
48.81982	2.34046	1	2009-04-13:16:39:34	5
48.81982	2.34042	1	2009-04-13:16:39:34	5
48.81983	2.34038	1	2009-04-13:16:39:34	5
48.81984	2.34033	1	2009-04-13:16:39:34	5
48.81985	2.3403	1	2009-04-13:16:39:34	5
48.81986	2.34026	1	2009-04-13:16:39:34	5
48.81987	2.34023	1	2009-04-13:16:39:34	5
48.81988	2.34019	1	2009-04-13:16:39:34	5
48.81991	2.34014	1	2009-04-13:16:39:34	5
48.81993	2.3401	1	2009-04-13:16:39:34	5
48.81994	2.34007	1	2009-04-13:16:39:34	5
48.81999	2.34002	1	2009-04-13:16:39:34	5
48.82001	2.33998	1	2009-04-13:16:39:34	5
48.82005	2.33993	1	2009-04-13:16:39:34	5
48.82008	2.33989	1	2009-04-13:16:39:34	5
48.8201	2.33986	1	2009-04-13:16:39:34	5
48.82011	2.33982	1	2009-04-13:16:39:34	5
48.82013	2.3398	1	2009-04-13:16:39:34	5
48.82016	2.33979	1	2009-04-13:16:39:34	5
48.8202	2.33978	1	2009-04-13:16:39:34	5
48.82023	2.33975	1	2009-04-13:16:39:34	5
48.82025	2.33974	1	2009-04-13:16:39:34	5
48.82025	2.33974	1	2009-04-13:16:39:34	5
48.82161	2.33332	1	2009-04-21:06:54:34	6
48.82191	2.33166	1	2009-04-21:06:54:34	6
48.82225	2.3304	1	2009-04-21:06:54:34	6
48.82255	2.32897	1	2009-04-21:06:54:34	6
48.82288	2.3274	1	2009-04-21:06:54:34	6
48.82318	2.32622	1	2009-04-21:06:54:34	6
48.82391	2.32576	1	2009-04-21:06:54:34	6
48.82493	2.32586	1	2009-04-21:06:54:34	6
48.8258	2.32608	1	2009-04-21:06:54:34	6
48.8268	2.32645	1	2009-04-21:06:54:34	6
48.82774	2.32666	1	2009-04-21:06:54:34	6
48.8286	2.32655	1	2009-04-21:06:54:34	6
48.82954	2.32609	1	2009-04-21:06:54:34	6
48.8307	2.3255	1	2009-04-21:06:54:34	6
48.83181	2.32509	1	2009-04-21:06:54:34	6
48.83278	2.3249	1	2009-04-21:06:54:34	6
48.8337	2.3244	1	2009-04-21:06:54:34	6
48.83471	2.32391	1	2009-04-21:06:54:34	6
48.83567	2.32343	1	2009-04-21:06:54:34	6
48.83655	2.32309	1	2009-04-21:06:54:34	6
48.83731	2.3228	1	2009-04-21:06:54:34	6
48.8382	2.32247	1	2009-04-21:06:54:34	6
48.83906	2.32182	1	2009-04-21:06:54:34	6
48.83997	2.32134	1	2009-04-21:06:54:34	6
48.84094	2.32101	1	2009-04-21:06:54:34	6
48.84031	2.32161	1	2009-04-21:06:54:34	6
48.83925	2.32203	1	2009-04-21:06:54:34	6
48.83846	2.3224	1	2009-04-21:06:54:34	6
48.83765	2.32279	1	2009-04-21:06:54:34	6
48.83622	2.32351	1	2009-04-21:06:54:34	6
48.83497	2.32392	1	2009-04-21:06:54:34	6
48.83361	2.32437	1	2009-04-21:06:54:34	6
48.83248	2.32492	1	2009-04-21:06:54:34	6
48.83199	2.32527	1	2009-04-21:06:54:34	6
48.83131	2.32532	1	2009-04-21:06:54:34	6
48.82961	2.32607	1	2009-04-21:06:54:34	6
48.82873	2.32653	1	2009-04-21:06:54:34	6
48.82794	2.32691	1	2009-04-21:06:54:34	6
48.82735	2.32571	1	2009-04-21:06:54:34	6
48.8268	2.3249	1	2009-04-21:06:54:34	6
48.8261	2.32261	1	2009-04-21:06:54:34	6
48.82557	2.32153	1	2009-04-21:06:54:34	6
48.825	2.32023	1	2009-04-21:06:54:34	6
48.82454	2.31919	1	2009-04-21:06:54:34	6
48.82406	2.31806	1	2009-04-21:06:54:34	6
48.82358	2.3169	1	2009-04-21:06:54:34	6
48.82311	2.31583	1	2009-04-21:06:54:34	6
48.82263	2.31462	1	2009-04-21:06:54:34	6
48.822	2.3137	1	2009-04-21:06:54:34	6
48.8215	2.31274	1	2009-04-21:06:54:34	6
48.82081	2.31208	1	2009-04-21:06:54:34	6
48.82008	2.3112	1	2009-04-21:06:54:34	6
48.81945	2.31039	1	2009-04-21:06:54:34	6
48.81884	2.30953	1	2009-04-21:06:54:34	6
48.81826	2.30879	1	2009-04-21:06:54:34	6
48.81757	2.30797	1	2009-04-21:06:54:34	6
48.81696	2.30694	1	2009-04-21:06:54:34	6
48.81624	2.30594	1	2009-04-21:06:54:34	6
48.81564	2.30517	1	2009-04-21:06:54:34	6
48.81509	2.30418	1	2009-04-21:06:54:34	6
48.81443	2.30323	1	2009-04-21:06:54:34	6
48.81368	2.30249	1	2009-04-21:06:54:34	6
48.81309	2.30173	1	2009-04-21:06:54:34	6
48.81235	2.301	1	2009-04-21:06:54:34	6
48.81187	2.3009	1	2009-04-21:06:54:34	6
48.8115	2.30041	1	2009-04-21:06:54:34	6
48.81086	2.29972	1	2009-04-21:06:54:34	6
48.81022	2.29893	1	2009-04-21:06:54:34	6
48.80956	2.29828	1	2009-04-21:06:54:34	6
48.80903	2.2973	1	2009-04-21:06:54:34	6
48.8085	2.29642	1	2009-04-21:06:54:34	6
48.808	2.29546	1	2009-04-21:06:54:34	6
48.80746	2.29455	1	2009-04-21:06:54:34	6
48.80699	2.29358	1	2009-04-21:06:54:34	6
48.80645	2.29265	1	2009-04-21:06:54:34	6
48.80591	2.29174	1	2009-04-21:06:54:34	6
48.8054	2.29079	1	2009-04-21:06:54:34	6
48.80476	2.28992	1	2009-04-21:06:54:34	6
48.80422	2.28903	1	2009-04-21:06:54:34	6
48.8037	2.28819	1	2009-04-21:06:54:34	6
48.80311	2.28729	1	2009-04-21:06:54:34	6
48.80254	2.28643	1	2009-04-21:06:54:34	6
48.80201	2.28551	1	2009-04-21:06:54:34	6
48.80144	2.28461	1	2009-04-21:06:54:34	6
48.80103	2.28366	1	2009-04-21:06:54:34	6
48.8004	2.28292	1	2009-04-21:06:54:34	6
48.79988	2.28194	1	2009-04-21:06:54:34	6
48.79934	2.28102	1	2009-04-21:06:54:34	6
48.79879	2.28007	1	2009-04-21:06:54:34	6
48.79826	2.2791	1	2009-04-21:06:54:34	6
48.79773	2.27822	1	2009-04-21:06:54:34	6
48.79711	2.27733	1	2009-04-21:06:54:34	6
48.79658	2.27639	1	2009-04-21:06:54:34	6
48.79601	2.27543	1	2009-04-21:06:54:34	6
48.79551	2.27441	1	2009-04-21:06:54:34	6
48.79497	2.27346	1	2009-04-21:06:54:34	6
48.79448	2.27253	1	2009-04-21:06:54:34	6
48.79381	2.2715	1	2009-04-21:06:54:34	6
48.79327	2.27049	1	2009-04-21:06:54:34	6
48.79275	2.26932	1	2009-04-21:06:54:34	6
48.79226	2.26818	1	2009-04-21:06:54:34	6
48.79186	2.26707	1	2009-04-21:06:54:34	6
48.7914	2.26596	1	2009-04-21:06:54:34	6
48.79098	2.26496	1	2009-04-21:06:54:34	6
48.79057	2.26394	1	2009-04-21:06:54:34	6
48.79016	2.26284	1	2009-04-21:06:54:34	6
48.78963	2.26163	1	2009-04-21:06:54:34	6
48.78921	2.26059	1	2009-04-21:06:54:34	6
48.78875	2.25946	1	2009-04-21:06:54:34	6
48.78836	2.25841	1	2009-04-21:06:54:34	6
48.78789	2.25739	1	2009-04-21:06:54:34	6
48.78748	2.25637	1	2009-04-21:06:54:34	6
48.78705	2.25533	1	2009-04-21:06:54:34	6
48.78661	2.25416	1	2009-04-21:06:54:34	6
48.78621	2.25315	1	2009-04-21:06:54:34	6
48.78581	2.25215	1	2009-04-21:06:54:34	6
48.78537	2.25115	1	2009-04-21:06:54:34	6
